3,10,1153.11,420.29,35.67,106.00,0.85,-1,-1,-1
3,11,611.87,426.59,50.64,140.01,0.86,-1,-1,-1
3,12,788.60,429.81,22.71,61.71,0.66,-1,-1,-1
3,13,943.68,416.41,38.64,110.22,0.50,-1,-1,-1
3,14,838.20,431.87,25.51,72.95,0.79,-1,-1,-1
3,15,1175.08,421.09,31.18,93.46,0.56,-1,-1,-1
4,1,1439.87,422.09,79.28,177.96,0.88,-1,-1,-1
4,2,436.52,431.69,71.14,177.58,0.89,-1,-1,-1
4,3,1353.53,402.84,70.72,227.54,0.88,-1,-1,-1
4,4,519.90,434.09,58.93,170.39,0.87,-1,-1,-1
4,5,680.93,420.23,61.77,180.48,0.78,-1,-1,-1
4,6,552.23,430.39,68.19,176.41,0.85,-1,-1,-1
4,7,1085.64,420.29,30.85,83.98,0.82,-1,-1,-1
4,8,649.82,415.24,67.10,200.71,0.80,-1,-1,-1
4,9,1195.75,415.99,39.33,114.61,0.82,-1,-1,-1
4,10,1143.51,422.69,36.45,107.99,0.83,-1,-1,-1
4,11,598.58,425.83,55.02,151.86,0.79,-1,-1,-1
4,12,780.08,434.61,21.99,59.58,0.76,-1,-1,-1
4,13,935.02,419.01,39.68,112.56,0.68,-1,-1,-1
4,14,830.01,435.15,24.37,69.55,0.69,-1,-1,-1
4,15,1164.95,423.98,33.12,99.25,0.67,-1,-1,-1
5,1,1435.44,424.92,78.18,176.10,0.87,-1,-1,-1
5,2,431.07,432.13,71.42,177.62,0.90,-1,-1,-1
5,3,1351.61,404.62,71.97,230.83,0.86,-1,-1,-1
5,4,515.05,435.24,58.82,169.94,0.87,-1,-1,-1
5,5,674.89,421.44,60.14,175.85,0.80,-1,-1,-1
5,6,547.08,430.25,67.81,174.81,0.82,-1,-1,-1
5,7,1082.78,422.92,30.19,81.85,0.80,-1,-1,-1
5,8,643.95,417.12,66.79,199.30,0.81,-1,-1,-1
5,9,1190.49,417.47,39.38,114.52,0.82,-1,-1,-1
5,10,1138.67,424.75,36.51,108.02,0.83,-1,-1,-1
5,11,592.53,425.41,57.68,159.19,0.81,-1,-1,-1
5,12,774.85,438.39,21.20,57.37,0.78,-1,-1,-1
5,13,931.58,425.08,37.53,106.61,0.67,-1,-1,-1
5,14,825.00,435.07,25.23,71.84,0.68,-1,-1,-1
5,15,1159.96,426.46,32.08,96.04,0.69,-1,-1,-1
5,16,795.40,439.82,20.15,54.00,0.67,-1,-1,-1
6,1,1428.67,428.67,76.47,172.93,0.85,-1,-1,-1
6,2,425.68,432.72,72.14,179.35,0.87,-1,-1,-1
6,3,1351.62,407.47,73.74,236.11,0.83,-1,-1,-1
6,4,510.87,436.10,58.76,169.62,0.85,-1,-1,-1
6,5,666.76,420.41,62.69,183.78,0.76,-1,-1,-1
6,6,541.43,432.03,68.53,176.73,0.84,-1,-1,-1
6,7,1078.91,421.76,31.25,84.37,0.72,-1,-1,-1
6,8,641.91,421.32,65.37,194.86,0.76,-1,-1,-1
6,9,1185.26,418.72,39.34,112.77,0.71,-1,-1,-1
6,10,1135.13,422.34,37.05,108.91,0.62,-1,-1,-1
6,11,587.72,425.66,61.43,169.77,0.77,-1,-1,-1
6,12,773.19,441.99,20.09,54.25,0.75,-1,-1,-1
6,13,927.47,426.86,36.83,104.14,0.54,-1,-1,-1
6,14,819.23,438.10,23.51,66.73,0.61,-1,-1,-1
6,15,1156.04,425.69,32.99,98.42,0.49,-1,-1,-1
6,16,795.61,442.14,19.16,51.32,0.63,-1,-1,-1
6,19,813.31,441.01,20.57,59.20,0.52,-1,-1,-1
7,1,1423.89,428.53,77.54,175.37,0.88,-1,-1,-1
7,2,421.99,432.75,72.34,180.11,0.89,-1,-1,-1
7,3,1353.15,408.87,72.73,232.68,0.88,-1,-1,-1
7,4,507.27,439.29,58.57,169.03,0.86,-1,-1,-1
7,5,664.04,425.46,60.79,178.09,0.79,-1,-1,-1
7,6,538.89,435.68,67.90,174.98,0.84,-1,-1,-1
7,7,1076.23,426.01,30.93,83.28,0.81,-1,-1,-1
7,8,635.29,423.09,67.98,201.90,0.79,-1,-1,-1
7,9,1182.41,422.80,39.43,112.74,0.87,-1,-1,-1
7,10,1131.86,427.65,36.84,108.14,0.84,-1,-1,-1
7,11,588.77,429.96,55.19,151.86,0.82,-1,-1,-1
7,12,768.64,444.07,20.72,55.76,0.81,-1,-1,-1
7,13,923.32,427.75,37.46,106.37,0.70,-1,-1,-1
7,14,819.07,440.56,24.26,68.84,0.66,-1,-1,-1
7,15,1152.89,428.64,32.37,96.54,0.72,-1,-1,-1
7,16,790.63,446.63,19.59,52.48,0.69,-1,-1,-1
7,19,809.03,440.47,21.20,60.97,0.70,-1,-1,-1
8,1,1420.10,428.27,78.96,178.52,0.90,-1,-1,-1
8,2,420.74,431.69,72.62,181.13,0.89,-1,-1,-1
8,3,1355.46,408.98,72.70,232.48,0.89,-1,-1,-1
8,4,505.05,441.19,58.39,168.06,0.87,-1,-1,-1
8,5,662.76,426.28,59.88,175.42,0.78,-1,-1,-1
8,6,538.36,435.00,68.06,175.69,0.85,-1,-1,-1
8,7,1075.38,427.71,31.02,83.30,0.82,-1,-1,-1
8,8,634.47,422.03,69.12,205.13,0.80,-1,-1,-1
8,9,1181.40,423.91,39.90,113.95,0.87,-1,-1,-1
8,10,1130.54,428.97,36.28,106.62,0.84,-1,-1,-1
8,11,588.57,429.32,55.68,153.52,0.81,-1,-1,-1
8,12,766.94,443.05,21.51,57.66,0.80,-1,-1,-1
8,13,922.75,427.42,37.39,106.56,0.65,-1,-1,-1
8,14,818.48,440.75,25.16,71.37,0.72,-1,-1,-1
8,15,1151.47,428.14,33.25,99.42,0.78,-1,-1,-1
8,16,790.45,446.51,19.96,53.53,0.69,-1,-1,-1
8,19,808.64,441.81,20.64,59.36,0.63,-1,-1,-1
8,20,344.71,437.95,26.34,60.57,0.77,-1,-1,-1
8,21,737.18,440.04,22.18,58.93,0.76,-1,-1,-1
9,1,1419.36,428.41,78.63,178.49,0.89,-1,-1,-1
9,2,417.73,432.62,72.31,180.74,0.89,-1,-1,-1
9,3,1361.02,407.15,74.15,237.15,0.89,-1,-1,-1
9,4,502.10,442.89,58.23,166.66,0.88,-1,-1,-1
9,5,658.30,427.73,59.71,174.77,0.78,-1,-1,-1
9,6,538.85,435.76,67.18,174.00,0.85,-1,-1,-1
9,7,1073.99,427.82,31.14,83.46,0.82,-1,-1,-1
9,8,631.42,420.23,70.15,206.75,0.78,-1,-1,-1
9,9,1179.42,423.05,40.11,114.40,0.87,-1,-1,-1
9,10,1128.30,429.85,36.41,106.79,0.84,-1,-1,-1
9,11,588.99,428.79,52.61,145.11,0.81,-1,-1,-1
9,12,765.49,441.27,22.01,58.82,0.80,-1,-1,-1
9,13,922.00,426.95,37.65,107.83,0.51,-1,-1,-1
9,14,815.75,440.76,24.88,70.54,0.69,-1,-1,-1
9,15,1151.39,428.98,32.98,98.77,0.76,-1,-1,-1
9,16,787.30,443.13,21.34,57.42,0.67,-1,-1,-1
9,19,803.32,439.75,21.08,60.62,0.65,-1,-1,-1
9,20,341.12,436.85,27.76,63.87,0.54,-1,-1,-1
9,21,735.19,439.23,22.80,60.55,0.78,-1,-1,-1
10,1,1417.58,429.15,78.47,179.21,0.87,-1,-1,-1
10,2,414.05,434.45,72.37,181.16,0.89,-1,-1,-1
10,3,1364.95,405.97,74.52,237.81,0.89,-1,-1,-1
10,4,498.11,443.62,57.80,165.40,0.87,-1,-1,-1
10,5,656.35,428.97,56.64,166.30,0.70,-1,-1,-1
10,6,539.28,436.59,66.16,172.78,0.83,-1,-1,-1
10,7,1073.33,427.96,31.77,85.15,0.84,-1,-1,-1
10,8,630.63,421.87,70.22,205.53,0.81,-1,-1,-1
10,9,1178.55,423.86,39.67,112.77,0.86,-1,-1,-1
10,10,1127.00,430.72,36.55,106.55,0.84,-1,-1,-1
10,11,583.90,428.53,60.67,168.04,0.79,-1,-1,-1
10,12,763.63,442.31,22.24,59.27,0.78,-1,-1,-1
10,13,914.04,424.66,39.15,111.85,0.53,-1,-1,-1
10,14,814.18,442.94,23.86,67.08,0.55,-1,-1,-1
10,15,1151.95,432.84,32.11,96.05,0.71,-1,-1,-1
10,16,786.56,442.69,21.80,58.59,0.32,-1,-1,-1
10,19,801.71,441.32,21.16,60.70,0.54,-1,-1,-1
10,20,336.62,436.65,29.44,67.84,0.60,-1,-1,-1
10,21,733.82,441.65,21.64,57.39,0.69,-1,-1,-1
11,1,1416.01,429.53,78.24,180.50,0.80,-1,-1,-1
11,2,411.22,433.64,72.43,181.31,0.88,-1,-1,-1
11,3,1367.61,405.33,75.84,241.97,0.88,-1,-1,-1
11,4,495.64,442.20,58.22,167.49,0.86,-1,-1,-1
11,5,656.17,430.73,52.13,152.96,0.51,-1,-1,-1
11,6,539.13,436.56,64.93,171.14,0.79,-1,-1,-1
11,7,1072.61,427.08,31.99,85.78,0.83,-1,-1,-1
11,8,628.68,420.08,71.53,209.17,0.79,-1,-1,-1
11,9,1177.95,423.80,39.24,111.56,0.86,-1,-1,-1
11,10,1126.51,430.25,36.95,107.19,0.83,-1,-1,-1
11,11,581.63,426.49,61.48,171.38,0.78,-1,-1,-1
11,12,763.04,443.10,21.85,58.11,0.76,-1,-1,-1
11,13,910.77,424.23,39.35,112.02,0.69,-1,-1,-1
11,14,813.57,442.77,23.34,65.19,0.63,-1,-1,-1
11,15,1152.92,433.19,31.83,95.11,0.70,-1,-1,-1
11,16,785.04,444.61,21.04,56.57,0.57,-1,-1,-1
11,19,800.89,441.57,20.72,59.16,0.44,-1,-1,-1
11,20,333.34,435.97,28.88,66.53,0.72,-1,-1,-1
11,21,732.91,441.80,20.98,55.61,0.71,-1,-1,-1
12,1,1413.42,430.52,77.80,181.26,0.71,-1,-1,-1
12,2,408.41,433.76,72.31,180.61,0.88,-1,-1,-1
12,3,1370.71,405.35,76.77,244.07,0.87,-1,-1,-1
12,4,493.79,444.60,57.01,164.14,0.86,-1,-1,-1
12,5,656.12,428.49,51.20,150.42,0.21,-1,-1,-1
12,6,538.27,438.89,63.38,168.76,0.79,-1,-1,-1
12,7,1072.07,427.00,31.68,84.82,0.83,-1,-1,-1
12,8,627.16,418.80,72.70,211.66,0.79,-1,-1,-1
12,9,1176.45,423.44,39.57,111.71,0.85,-1,-1,-1
12,10,1125.89,429.43,37.05,107.43,0.83,-1,-1,-1
12,11,579.03,428.34,63.28,177.03,0.80,-1,-1,-1
12,12,762.19,444.09,21.52,57.22,0.75,-1,-1,-1
12,13,910.74,426.11,38.50,108.82,0.60,-1,-1,-1
12,14,812.31,442.96,23.71,65.75,0.67,-1,-1,-1
12,15,1150.85,433.87,32.00,95.65,0.70,-1,-1,-1
12,16,782.77,445.47,20.67,55.58,0.39,-1,-1,-1
12,19,797.97,443.36,20.48,58.12,0.16,-1,-1,-1
12,20,330.35,437.67,28.20,64.91,0.72,-1,-1,-1
12,21,732.56,441.98,21.02,55.59,0.70,-1,-1,-1
13,1,1407.15,429.24,80.32,189.04,0.65,-1,-1,-1
13,2,405.34,434.08,72.97,181.81,0.89,-1,-1,-1
13,3,1373.54,406.20,77.25,243.63,0.86,-1,-1,-1
13,4,489.64,443.82,57.89,166.61,0.87,-1,-1,-1
13,6,534.77,437.93,63.47,170.29,0.82,-1,-1,-1
13,7,1070.19,427.08,31.60,84.00,0.83,-1,-1,-1
13,8,623.30,419.03,73.53,213.58,0.83,-1,-1,-1
13,9,1174.07,423.12,40.04,111.93,0.86,-1,-1,-1
13,10,1122.83,429.68,37.10,107.51,0.82,-1,-1,-1
13,11,576.00,428.05,63.07,176.95,0.82,-1,-1,-1
13,12,759.59,443.82,21.46,56.89,0.67,-1,-1,-1
13,13,904.60,426.97,37.43,105.03,0.57,-1,-1,-1
13,14,809.50,441.05,24.55,67.92,0.72,-1,-1,-1
13,15,1148.75,434.08,30.18,89.90,0.68,-1,-1,-1
13,16,780.21,444.86,21.12,56.40,0.52,-1,-1,-1
13,19,794.23,442.45,20.47,57.77,0.35,-1,-1,-1
13,20,327.50,438.13,27.15,62.55,0.65,-1,-1,-1
13,21,730.25,441.38,21.09,55.62,0.55,-1,-1,-1
14,1,1397.43,422.95,86.95,208.12,0.56,-1,-1,-1
14,2,397.52,434.05,72.88,181.51,0.89,-1,-1,-1
14,3,1375.85,406.80,78.38,244.56,0.88,-1,-1,-1
14,4,481.81,441.01,58.10,167.38,0.87,-1,-1,-1
14,6,527.87,436.66,64.27,172.65,0.80,-1,-1,-1
14,7,1065.38,425.60,31.68,83.68,0.83,-1,-1,-1
14,8,612.59,412.97,76.20,221.85,0.84,-1,-1,-1
14,9,1168.10,421.34,41.16,114.82,0.85,-1,-1,-1
14,10,1117.73,427.83,36.99,107.10,0.84,-1,-1,-1
14,11,569.83,428.20,62.22,175.03,0.77,-1,-1,-1
14,12,753.47,440.42,21.88,57.97,0.75,-1,-1,-1
14,13,900.65,427.87,35.30,98.82,0.51,-1,-1,-1
14,14,803.43,440.18,25.12,69.17,0.74,-1,-1,-1
14,15,1142.15,429.07,32.87,97.55,0.74,-1,-1,-1
14,16,774.97,441.94,21.70,57.88,0.58,-1,-1,-1
14,19,792.70,440.29,21.64,60.68,0.28,-1,-1,-1
14,20,316.70,433.14,29.20,67.46,0.68,-1,-1,-1
14,21,723.47,439.61,21.38,56.29,0.78,-1,-1,-1
15,1,1387.00,413.81,91.82,222.66,0.26,-1,-1,-1
15,2,390.26,434.02,73.25,181.97,0.89,-1,-1,-1
15,3,1377.00,407.73,80.47,247.05,0.88,-1,-1,-1
15,4,473.26,438.59,59.08,170.47,0.86,-1,-1,-1
15,6,520.72,435.42,64.52,173.99,0.81,-1,-1,-1
15,7,1059.49,425.62,31.82,83.56,0.83,-1,-1,-1
15,8,605.90,410.53,78.07,227.95,0.86,-1,-1,-1
15,9,1162.87,421.39,40.75,112.54,0.84,-1,-1,-1
15,10,1112.51,427.99,36.71,106.05,0.84,-1,-1,-1
15,11,562.15,428.10,63.43,178.09,0.78,-1,-1,-1
15,12,747.72,440.46,22.16,58.52,0.77,-1,-1,-1
15,13,897.15,429.54,34.13,95.17,0.28,-1,-1,-1
15,14,798.37,440.55,25.19,69.22,0.76,-1,-1,-1
15,15,1137.70,429.51,33.50,98.90,0.65,-1,-1,-1
15,16,769.78,442.75,20.86,55.63,0.54,-1,-1,-1
15,20,308.68,432.90,27.98,64.42,0.70,-1,-1,-1
15,21,718.52,436.69,22.42,58.83,0.77,-1,-1,-1
15,22,694.05,438.04,22.65,57.55,0.76,-1,-1,-1
16,2,383.84,435.03,73.17,181.99,0.88,-1,-1,-1
16,3,1376.02,408.21,82.82,250.42,0.89,-1,-1,-1
16,4,466.84,438.99,59.17,170.61,0.87,-1,-1,-1
16,6,515.29,438.90,62.69,169.95,0.83,-1,-1,-1
16,7,1055.00,426.64,31.93,83.37,0.84,-1,-1,-1
16,8,597.65,412.77,78.28,228.51,0.83,-1,-1,-1
16,9,1157.14,422.72,41.28,112.69,0.84,-1,-1,-1
16,10,1107.88,429.51,36.29,104.47,0.83,-1,-1,-1
16,11,556.04,429.21,64.15,180.90,0.81,-1,-1,-1
16,12,742.48,441.49,22.19,58.59,0.78,-1,-1,-1
16,13,899.41,431.03,32.77,91.48,0.59,-1,-1,-1
16,14,792.64,438.77,26.64,72.91,0.77,-1,-1,-1
16,15,1132.03,432.44,32.53,95.46,0.60,-1,-1,-1
16,16,763.85,444.26,20.87,55.32,0.75,-1,-1,-1
16,20,301.75,434.85,27.16,62.38,0.73,-1,-1,-1
16,21,712.04,438.75,22.23,58.13,0.75,-1,-1,-1
16,22,689.45,439.92,22.18,56.34,0.71,-1,-1,-1
17,2,377.57,436.57,72.83,181.11,0.88,-1,-1,-1
17,3,1372.59,408.37,85.05,254.55,0.88,-1,-1,-1
17,4,460.42,441.05,58.75,169.63,0.86,-1,-1,-1
17,6,510.44,440.36,61.41,167.37,0.84,-1,-1,-1
17,7,1051.79,427.60,31.72,82.71,0.81,-1,-1,-1
17,8,591.82,415.85,75.25,219.77,0.83,-1,-1,-1
17,9,1152.34,423.20,42.35,115.69,0.83,-1,-1,-1
17,10,1103.29,431.55,36.20,103.88,0.81,-1,-1,-1
17,11,548.67,431.50,62.59,175.68,0.80,-1,-1,-1
17,12,738.22,442.74,21.16,55.67,0.68,-1,-1,-1
17,13,899.00,432.76,29.91,83.52,0.24,-1,-1,-1
17,14,787.12,438.53,27.19,74.14,0.69,-1,-1,-1
17,15,1129.12,433.86,31.53,91.71,0.50,-1,-1,-1
17,16,760.62,441.54,22.00,58.17,0.45,-1,-1,-1
17,20,295.48,436.80,26.33,60.42,0.77,-1,-1,-1
17,21,707.92,440.17,22.13,57.86,0.71,-1,-1,-1
17,22,686.80,440.23,22.02,55.92,0.32,-1,-1,-1
18,2,369.64,437.44,73.33,183.12,0.87,-1,-1,-1
18,3,1368.51,408.40,86.68,257.81,0.88,-1,-1,-1
18,4,454.15,442.27,59.01,170.27,0.88,-1,-1,-1
18,6,505.40,442.21,60.61,165.69,0.83,-1,-1,-1
18,7,1045.48,428.38,32.65,84.97,0.82,-1,-1,-1
18,8,585.34,421.63,73.53,214.63,0.82,-1,-1,-1
18,9,1147.12,424.97,41.66,112.88,0.85,-1,-1,-1
18,10,1097.43,433.02,36.45,104.41,0.80,-1,-1,-1
18,11,542.43,432.67,63.26,177.61,0.80,-1,-1,-1
18,12,731.72,446.05,20.75,54.41,0.76,-1,-1,-1
18,13,891.55,437.39,28.60,80.11,0.28,-1,-1,-1
18,14,781.11,440.16,27.30,74.60,0.73,-1,-1,-1
18,15,1123.67,435.86,31.82,91.50,0.50,-1,-1,-1
18,16,756.54,444.45,21.94,57.91,0.53,-1,-1,-1
18,20,287.48,438.13,26.74,61.52,0.75,-1,-1,-1
18,21,702.27,443.53,21.68,56.72,0.69,-1,-1,-1
18,22,681.00,442.78,22.17,56.32,0.56,-1,-1,-1
19,2,356.21,440.38,74.90,186.50,0.89,-1,-1,-1
19,3,1363.53,412.75,88.25,261.88,0.87,-1,-1,-1
19,4,440.04,444.32,60.57,174.47,0.87,-1,-1,-1
19,6,490.78,443.16,64.20,176.37,0.81,-1,-1,-1
19,7,1035.13,433.03,32.87,85.81,0.75,-1,-1,-1
19,8,569.88,424.37,78.08,227.46,0.84,-1,-1,-1
19,9,1137.29,428.88,42.06,113.85,0.85,-1,-1,-1
19,10,1087.95,436.20,37.28,106.38,0.82,-1,-1,-1
19,11,532.48,434.98,63.28,178.71,0.71,-1,-1,-1
19,12,718.92,448.28,22.64,59.49,0.80,-1,-1,-1
19,14,769.20,442.24,28.82,78.83,0.56,-1,-1,-1
19,15,1112.49,436.57,33.94,97.95,0.46,-1,-1,-1
19,16,753.11,443.11,25.31,67.31,0.30,-1,-1,-1
19,20,271.53,442.62,28.10,64.45,0.77,-1,-1,-1
19,22,681.39,449.03,23.06,58.72,0.53,-1,-1,-1
20,2,345.69,441.33,74.21,184.41,0.88,-1,-1,-1
20,3,1358.25,412.65,89.76,264.53,0.85,-1,-1,-1
20,4,429.97,447.56,60.13,173.27,0.86,-1,-1,-1
20,6,480.20,444.21,64.04,176.66,0.68,-1,-1,-1
20,7,1027.85,435.38,32.87,85.54,0.81,-1,-1,-1
20,8,559.06,427.66,78.15,229.25,0.85,-1,-1,-1
20,9,1128.91,432.65,42.55,114.20,0.85,-1,-1,-1
20,10,1079.90,438.53,37.50,106.54,0.83,-1,-1,-1
20,11,521.97,435.40,66.01,187.36,0.77,-1,-1,-1
20,12,711.86,449.50,22.59,59.44,0.73,-1,-1,-1
20,14,762.61,446.44,28.06,76.99,0.74,-1,-1,-1
20,15,1107.71,437.82,33.90,97.29,0.60,-1,-1,-1
20,16,750.09,446.63,23.90,64.23,0.16,-1,-1,-1
20,20,259.06,443.55,29.79,68.31,0.54,-1,-1,-1
20,22,680.05,452.65,22.22,56.78,0.72,-1,-1,-1
20,24,734.61,451.45,21.28,59.68,0.71,-1,-1,-1
21,2,335.65,444.15,73.88,182.85,0.88,-1,-1,-1
21,3,1353.99,413.16,91.32,267.77,0.86,-1,-1,-1
21,4,421.89,452.44,59.24,170.59,0.85,-1,-1,-1
21,6,474.10,453.19,58.47,161.14,0.35,-1,-1,-1
21,7,1019.56,438.57,32.53,84.25,0.77,-1,-1,-1
21,8,549.24,430.94,77.10,226.38,0.78,-1,-1,-1
21,9,1120.91,435.80,42.21,112.58,0.79,-1,-1,-1
21,10,1072.52,439.96,38.37,108.94,0.80,-1,-1,-1
21,11,517.32,439.84,59.46,167.68,0.64,-1,-1,-1
21,12,703.51,452.56,22.54,59.41,0.70,-1,-1,-1
21,14,753.24,448.09,28.32,77.96,0.58,-1,-1,-1
21,15,1098.40,442.67,33.97,96.99,0.49,-1,-1,-1
21,16,745.58,448.58,26.17,70.22,0.22,-1,-1,-1
21,20,245.86,447.04,33.64,77.81,0.50,-1,-1,-1
21,22,673.81,454.45,22.56,57.58,0.69,-1,-1,-1
21,24,729.84,449.66,22.95,64.29,0.44,-1,-1,-1
22,2,323.94,445.48,74.56,184.60,0.87,-1,-1,-1
22,3,1349.35,413.76,92.17,269.08,0.86,-1,-1,-1
22,4,411.62,455.28,59.28,170.58,0.83,-1,-1,-1
22,6,475.34,454.20,50.54,139.86,0.34,-1,-1,-1
22,7,1011.73,440.47,32.72,84.49,0.80,-1,-1,-1
22,8,536.95,433.04,77.89,228.11,0.81,-1,-1,-1
22,9,1112.51,435.75,42.62,113.73,0.85,-1,-1,-1
22,10,1064.17,441.92,38.53,108.68,0.83,-1,-1,-1
22,11,509.67,442.79,52.95,148.49,0.73,-1,-1,-1
22,12,695.82,457.04,21.44,56.61,0.73,-1,-1,-1
22,14,745.97,450.14,28.09,77.15,0.66,-1,-1,-1
22,15,1092.60,445.79,31.86,91.15,0.58,-1,-1,-1
22,20,234.50,448.37,33.16,77.02,0.33,-1,-1,-1
22,22,666.83,456.66,22.74,58.32,0.66,-1,-1,-1
22,24,729.35,448.58,25.47,71.30,0.35,-1,-1,-1
23,2,310.41,447.99,75.46,185.83,0.87,-1,-1,-1
23,3,1340.44,413.53,94.01,274.56,0.88,-1,-1,-1
23,4,398.66,458.06,59.69,171.16,0.85,-1,-1,-1
23,6,454.59,457.91,57.59,159.31,0.66,-1,-1,-1
23,7,1001.67,442.31,33.34,86.05,0.83,-1,-1,-1
23,8,522.12,434.07,80.99,235.71,0.83,-1,-1,-1
23,9,1103.28,438.18,42.45,113.72,0.86,-1,-1,-1
23,10,1053.85,444.66,38.03,107.39,0.83,-1,-1,-1
23,11,498.05,444.41,52.25,145.93,0.67,-1,-1,-1
23,15,1081.97,449.31,34.03,96.69,0.66,-1,-1,-1
23,20,221.88,451.59,30.73,70.96,0.73,-1,-1,-1
23,22,655.75,458.86,22.74,58.59,0.71,-1,-1,-1
23,24,725.96,452.64,26.07,72.97,0.26,-1,-1,-1
23,21,683.40,459.69,22.32,58.45,0.73,-1,-1,-1
23,16,734.87,453.51,27.51,74.41,0.68,-1,-1,-1
24,2,284.86,450.80,75.97,185.85,0.87,-1,-1,-1
24,3,1325.73,415.15,94.32,276.00,0.86,-1,-1,-1
24,4,375.02,461.10,59.79,171.97,0.85,-1,-1,-1
24,6,429.26,459.42,60.84,168.71,0.75,-1,-1,-1
24,8,496.35,433.85,83.10,240.85,0.81,-1,-1,-1
24,10,1053.95,450.94,34.98,98.65,0.51,-1,-1,-1
24,11,475.12,447.50,55.78,155.55,0.54,-1,-1,-1
24,15,1074.61,443.19,38.59,109.18,0.85,-1,-1,-1
24,22,657.22,461.07,22.53,58.08,0.68,-1,-1,-1
24,27,1294.15,447.37,66.23,168.93,0.84,-1,-1,-1
24,29,704.50,451.89,28.39,78.34,0.64,-1,-1,-1
24,21,680.79,459.59,22.76,59.84,0.55,-1,-1,-1
25,2,264.00,449.33,77.78,189.79,0.84,-1,-1,-1
25,3,1312.38,415.75,94.82,277.61,0.84,-1,-1,-1
25,4,357.16,461.31,60.13,174.02,0.83,-1,-1,-1
25,6,407.89,461.09,62.25,173.04,0.58,-1,-1,-1
25,8,476.30,434.58,83.91,242.76,0.79,-1,-1,-1
25,10,1043.29,448.39,36.57,103.20,0.49,-1,-1,-1
25,11,457.11,450.33,52.64,146.14,0.58,-1,-1,-1
